poet_name,kavita_name,kavita_text,kavita_url
अंकित काव्यांश,ढह गया दिन / अंकित काव्यांश,"ढल गई फिर शाम देखो ढह गया दिनभूल जाती है सुबह,सुबह निकलकरऔर दिन दिनभर पिघलता याद में।चान्दनी का महलहिलता दीखता हैचांद रोता इस क़दर बुनियाद में।कल मिलेंगे आज खोकर कह गया दिन।ढल गई फिर शाम देखो ढह गया दिन।रोज़ अनगिन स्वप्न,अनगिन रास्तों पर,कौन किसका कौन किसका क्या पता?हाँ, मगर दिन के लिए,दिन के सहारे,रात दिन होते दिखे हैं लापता।एक मंज़िल की तरह ही रह गया दिन।ढल गई फिर शाम देखो ढह गया दिन।दूर वह जो रेत का तटहै खिसकतादेखना मिल जाएगा एक दिन नदी में।नाव मिट्टी की लिएइतरा रहे जोदर्ज होना चाहते हैं सब सदी में।किन्तु घुलना एक दिन कह बह गया दिन।ढल गई फिर शाम देखो ढह गया दिन।",https://kavitakosh.org/kk/%E0%A4%A2%E0%A4%B9_%E0%A4%97%E0%A4%AF%E0%A4%BE_%E0%A4%A6%E0%A4%BF%E0%A4%A8_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,समझदार होने में खोया / अंकित काव्यांश,समझदार होने में खोया हमने भावुक मनहँसता आँगन देख सँवरती नटखट चौखटपुरखों की चौपालें जुमले और कहानी।उलझन सुलझाने में माहिर दादी वालेकिस्सों में ही राह सुझाते राजा रानी।लौट गए सब वापस अपने कथा लोक मेंजाने क्या कुछ और ले गया अँधा पागलपनसमझदार होने में खोया हमने भावुक मन।बिम्ब बनाना भूल गए अब नील गगन परसपनों की किरचन रह रह कर चुभती रहती।अनचाहे संघर्षो तक थककर आ सिमटीसाँसों की लय काल-ताल  को सहती सहती।एक हिरन तो दूजे को बतला सकता थाकस्तूरी तेरे भीतर मत घूम अनेकों वन।समझदार होने में खोया हमने भावुक मन।,https://kavitakosh.org/kk/%E0%A4%B8%E0%A4%AE%E0%A4%9D%E0%A4%A6%E0%A4%BE%E0%A4%B0_%E0%A4%B9%E0%A5%8B%E0%A4%A8%E0%A5%87_%E0%A4%AE%E0%A5%87%E0%A4%82_%E0%A4%96%E0%A5%8B%E0%A4%AF%E0%A4%BE_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,मन-नगर में है दिवाली / अंकित काव्यांश,"जगमगायीस्वप्न कुटिया, मन-नगर में है दिवाली।आज तुमने ज्योत्स्ना बन, भर दिया मुझमे उजाला।गोद भरमिट्टी ज़माने की धधक मेंकई सालों तक तपी तब दीप जन्मा।देख तुमकोयूं लगा बाती मिली फिरकुलबुलाईं कामनाएं अग्निधर्मा।ज्यों किसी मृग नेहमेशा से सुपरिचित गन्ध पालीउस तरह मैंने तुम्हारा रूप यादों में संभाला।आज तुमने ज्योत्स्ना बन भर दिया मुझमें उजाला।देह-वन मेंइक अपूरित प्यास फिरतीसोचती वनवास का कब हो समापन।आज तकलांघी न कोई लखन-रेखाइसलिए कि हो न जाए कम समर्पण।आसुँओं के पारझिलमिल दृश्य में तुम ने जगह लीआज से मैं देहरी हूँ और तुम हो दीपमालाआज तुमने ज्योत्स्ना बन भर दिया मुझमें उजाला।",https://kavitakosh.org/kk/%E0%A4%AE%E0%A4%A8-%E0%A4%A8%E0%A4%97%E0%A4%B0_%E0%A4%AE%E0%A5%87%E0%A4%82_%E0%A4%B9%E0%A5%88_%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A5%80_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,तुम्हारे बिना टूटकर / अंकित काव्यांश,"जी रहा हूँ तुम्हारे बिना टूटकर,क्या मिला है तुम्हें इस तरह रूठकर।जब अहं के शिखर से उतरना न था,सिंधु की कामना क्यों जगाती रहीं।था मिटाना तुम्हे एक दिन फिर कहो,प्यार की अल्पना क्यों सजाती रहीं?नेह के पनघटों पर प्रफुल्लित दिखीआज गागर वही रो रही फूटकर।मैं मिलन की हठी प्यास के साथ में,कर रहा था तुम्हारी प्रतीक्षा वहाँ।एक सम्भावना भाग्य से थी लड़ी,थी तुम्हारी समर्पण परीक्षा वहाँ।छोड़कर घर नही आ सकीं तुम मगरजा चुकी थी सभी गाड़ियाँ छूटकर।रेत का तन भिगोए लहर लाख पर,सूखना ही उसे अंततः धूप में।जो हुआ सो हुआ अब किसे क्या कहूँ,खुश रहो तुम हमेशा किसी रूप में।मान लूँगा समय का लुटेरा कहींजा चुका है मुझे पूर्णतः लूटकर।",https://kavitakosh.org/kk/%E0%A4%A4%E0%A5%81%E0%A4%AE%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A5%87_%E0%A4%AC%E0%A4%BF%E0%A4%A8%E0%A4%BE_%E0%A4%9F%E0%A5%82%E0%A4%9F%E0%A4%95%E0%A4%B0_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,आज अंतिम बार / अंकित काव्यांश,आज अंतिम बार तेरे द्वार पर आना पड़ा।छीन ली जातीं उड़ानें मन परिंदों की यहाँनाप लें इच्छित गगन यह भाग्य में उनके कहाँइस हठी संसार में अपना मिलन सम्भव न थात्याग कर संसार तेरे द्वार पर आना पड़ा।आँख में सपने संभाले कामना रोती रहीसिर्फ तन मन का हवन सी जिन्दगी होती रहीमुझको मेरी मुक्ति का अधिकार देना है तुम्हेमांगने अधिकार तेरे द्वार पर आना पड़ा।छोड़ आया हूँ किनारे पर धुंआ उठते हुएघाट पर मजबूरियों में लोग कुछ जुटते हुएएक तेरा प्यार ही था पंचतत्वों से बड़ासौंपने वह प्यार तेरे द्वार पर आना पड़ा।,https://kavitakosh.org/kk/%E0%A4%86%E0%A4%9C_%E0%A4%85%E0%A4%82%E0%A4%A4%E0%A4%BF%E0%A4%AE_%E0%A4%AC%E0%A4%BE%E0%A4%B0_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,लो विदा दे दी तुम्हे / अंकित काव्यांश,"लो विदा दे दी तुम्हें इस जन्म में,किन्तु अगले जन्म का वादा करोतोड़कर बन्धन सभी सँग सँग रहोगी।सुमन अर्पण, आचमन या मन्त्र मेंहै सभी में मन मगर खुलकर नहीं।अब न रखना व्रत मुझे मत माँगनायत्न कोई भाग्य से बढ़कर नहीं।छोड़ दो करनी प्रतीक्षा द्वार परदेहरी का दीप आँगन में धरोऔर कब तक लांछनों को यूँ सहोगी।मान्यताएँ हैं जमाने की कठिनकिन्तु अपना प्यार है सच्चा सरल।परिजनों की बात रखनी है तुम्हेंइसलिए मैं हारता हूँ ""आज, कल""।मान लोगी बात सबकी ठीक परसात जन्मों के लिए होंगे वचनसोंचता हूँ हाय तब तुम क्या कहोगी।",https://kavitakosh.org/kk/%E0%A4%B2%E0%A5%8B_%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A4%BE_%E0%A4%A6%E0%A5%87_%E0%A4%A6%E0%A5%80_%E0%A4%A4%E0%A5%81%E0%A4%AE%E0%A5%8D%E0%A4%B9%E0%A5%87_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,तुम्हारी याद छाँव है / अंकित काव्यांश,छोड़कर चले गए कभी कभी सभीरूठती हुईं लगीं दिशाएं जब कभीयूं लगा कि मन दुःखों का धूप गाँव हैकिन्तु गाँव में तुम्हारी याद छाँव है।प्यार की मरुस्थलीय भूमि के लिएत्याग आयीं तुम सुखों की लाडली नदी।तुम मिली तो लग रहा हुआ कुछ इस तरहरुक गयी हो एक पल के वास्ते सदी।तुम कहो तो एक बात आज मैं कहूँ।फ़र्क़ ही नही कि डूब जाऊं या रहूँ।अब तुम्हारा साथ ही नदी है नाव है।नीम से नियम समाज के न मानकरहाथ थाम संग चल पड़ीं जहाँ कहा।जो तुम्हारे भाग्य में लिखे नही गएउन दुःखों को भी ख़ुशी ख़ुशी सदा सहा।आस पास प्यास का नगर बसा लियाफिर तुम्हे नगर का राजपाठ दे दियाजिंदगी का आख़िरी यही तो दाँव है।,https://kavitakosh.org/kk/%E0%A4%A4%E0%A5%81%E0%A4%AE%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A5%80_%E0%A4%AF%E0%A4%BE%E0%A4%A6_%E0%A4%9B%E0%A4%BE%E0%A4%81%E0%A4%B5_%E0%A4%B9%E0%A5%88_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,हमने हारे दिये चुन लिए / अंकित काव्यांश,हमने हारे दिये चुन लिएअंधियारे के संग युद्ध में ।दंभ सहन करना मुश्किल थाजीते हुये दियों का मौला।हमने आसानी से पहलेअपनी कठिनाई को तौला।हम उस अंतर में दीखेंगेजो अंतर पागल प्रबुद्ध मेंहमने हारे दिये चुन लिएअँधियारे के संग युद्ध में।दोहरा चेहरा दिखा न पायेइतिहासों में नाम न होगा।हमें शिखण्डी कहे न दुनियाअतः पराजय को ही भोगा।हम उस अंतर में दीखेंगेजो अंतर कबिरा व बुद्ध मेंहमने हारे दिये चुन लिएअँधियारे के संग युद्ध में।,https://kavitakosh.org/kk/%E0%A4%B9%E0%A4%AE%E0%A4%A8%E0%A5%87_%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A5%87_%E0%A4%A6%E0%A4%BF%E0%A4%AF%E0%A5%87_%E0%A4%9A%E0%A5%81%E0%A4%A8_%E0%A4%B2%E0%A4%BF%E0%A4%8F_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,दुनिया भर के अंधियारे को / अंकित काव्यांश,दुनिया भर के अंधियारे को शब्द ज्योति से दूर भगानासाथी मेरे अपने गीतों से जन जन का मन बहलाना।गीत न लिखना केवल नदिया की बलखाती लहरों पर तुमपल पल मिटते जाते तटबंधों की भी तुम गाथा लिखना।हरियाती लहराती फसलों की केवल खुशबू मत लिखनापगडंडी पर आस लिए बैठे किसान का माथा लिखना।हार गया मैं जिन मोड़ों पर उन मोड़ों पर आना जाना।साथी मेरे अपने गीतों से जन जन का मन बहलाना।बहुत मिलेंगे यार तुम्हे दुनियादारी सिखलाने वालेलेकिन आंसू देख किसी के अपनी भी आँखे नम करना।इच्छित मंजिल पा लेने की ज़िद में ध्यान रहे यह प्यारेभाग्य बड़ा होता जीवन में अनुचित पथ पर पाँव न धरना।स्वाभिमान की क़ीमत पर जो मिले उसे फ़ौरन ठुकराना।,https://kavitakosh.org/kk/%E0%A4%A6%E0%A5%81%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%AD%E0%A4%B0_%E0%A4%95%E0%A5%87_%E0%A4%85%E0%A4%82%E0%A4%A7%E0%A4%BF%E0%A4%AF%E0%A4%BE%E0%A4%B0%E0%A5%87_%E0%A4%95%E0%A5%8B_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,पतझर को नियुक्त कर बैठे / अंकित काव्यांश,पतझर को नियुक्त कर बैठे हम बसन्त की रखवाली मेंआओ पत्तों की ढेरी में आग लगाकर हाथ सेंक लें।घूम रहे हैं पूंछ उठाये घूरे घूरे कुत्ते कुतियाकूँ कूँ करते पीछे पीछे दौड़ लगाते पिल्ले पिलिया।उबकाई सी छिपी हुई है सूरज की बेबस लाली मेंआओ पत्तों की ढेरी में आग लगाकर हाथ सेंक लें।लोटा भर पानी सूरज पर चढ़ा चढ़ाकर हार गए हैं।अबके बार सुना है चन्दा जुटा जुटा हरिद्वार गए हैं।गंगाजल भरकर लाएंगे शायद वो फूटी थाली में।आओ पत्तों की ढेरी में आग लगाकर हाथ सेंक लें।अगर कनस्तर खाली हैं तो गन्दी थाली नही मिलेगी।बकरी गाय शुअर संभालू तो हरियाली नही मिलेगी।लो फिर से नवजात मिली है सुबह सुबह गन्दी नाली मेंआओ पत्तों की ढेरी में आग लगाकर हाथ सेंक लें।,https://kavitakosh.org/kk/%E0%A4%AA%E0%A4%A4%E0%A4%9D%E0%A4%B0_%E0%A4%95%E0%A5%8B_%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A5%81%E0%A4%95%E0%A5%8D%E0%A4%A4_%E0%A4%95%E0%A4%B0_%E0%A4%AC%E0%A5%88%E0%A4%A0%E0%A5%87_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,गीत अपने प्यार का मैं / अंकित काव्यांश,गीत अपने प्यार का मैं गाऊँ जिनमें झूमकरवे सभी स्वर और व्यंजन वर्णमाला में नहीं।भीग जाना जब कभी बरसात में तुममान लेना गीत का मुखड़ा गया बन।बारिशें जैसे उतरती हैं जमीं तकप्यार में वैसे उतरता बावला मन।जो अलौकिक बात इस बरसात में मिल जाएगीवो किसी भी चर्च मस्जिद या शिवाला में नहीं।देखना नदिया किनारे बैठकर तुमतोड़ती तट बन्ध कुछ लहरें मिलेंगी।मान लेना गीत के ये अंतरे हैंऔ मचलती धार में बहरें मिलेंगी।जो सिखाये प्यार का अध्याय नदिया की तरहशिक्षिका ऐसी किसी भी पाठशाला में नहीं।,https://kavitakosh.org/kk/%E0%A4%97%E0%A5%80%E0%A4%A4_%E0%A4%85%E0%A4%AA%E0%A4%A8%E0%A5%87_%E0%A4%AA%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B0_%E0%A4%95%E0%A4%BE_%E0%A4%AE%E0%A5%88%E0%A4%82_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,आभार देना याद रखता हूँ / अंकित काव्यांश,गीत सुनउपलब्धियां जब भी बुलातीं हैंमैं तुम्हे आभार देना याद रखता हूँ।साथ मेरेगुनगुनाता है सफ़र का शोर हर पलमील का पत्थर किनारे पर चिढ़ाता फिर गुज़रता।पाँव अनियंत्रितभटकते हैं अपरिचित पन्थ पर जबतब अधूरा गीत अपनी पूर्णता को प्राप्त करता।और मन कीबाँसुरी जब स्वर सजाती हैहोंठ पर तुमसे हुए संवाद रखता हूँ।काश हम दोनोंनदी होते तटों को ध्वस्त करतेप्यार की अदृश्य धारा ढूंढते सब तब मिलन में।मांगते सबमुक्ति आकर घाट पर मेरे तुम्हारेऔर हम उन्मुक्त हो फिरते सदा जीवन गगन में।जब पसंदीदाशहर की बात आती हैसामने सबके इलाहाबाद रखता हूँ।,https://kavitakosh.org/kk/%E0%A4%86%E0%A4%AD%E0%A4%BE%E0%A4%B0_%E0%A4%A6%E0%A5%87%E0%A4%A8%E0%A4%BE_%E0%A4%AF%E0%A4%BE%E0%A4%A6_%E0%A4%B0%E0%A4%96%E0%A4%A4%E0%A4%BE_%E0%A4%B9%E0%A5%82%E0%A4%81_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,कितनी बार नदी के तट तक / अंकित काव्यांश,"जाने कितनी बारनदी के तट तक मेरा घट पहुंचेगाएक बार में भर जाना शायद नसीब में लिखा नहीं।छोटे मोटे ताल तलैय्याक्या जाने क्या थाह प्यास की।कृष्णपक्ष मय जीवन जानेगा केवल महिमा उजास की।अनगिन गीतपढ़े हैं मैंने नचिकेता के प्रश्नों जैसेलेकिन उनका उत्तर मुझको कालपृष्ठ पर दिखा नहीं।माना सब कुछनदी बहाकर सागर तट तक ले जाती है।किन्तु, कहाँ, कब, कैसे, क्यों की अग्नि नहीं बुझने पाती है।परछाई को उजलाकरना चाह रहा है दीपक लेकिनदीपक के नीचे उजियारा करने वाली शिखा नहीं।",https://kavitakosh.org/kk/%E0%A4%95%E0%A4%BF%E0%A4%A4%E0%A4%A8%E0%A5%80_%E0%A4%AC%E0%A4%BE%E0%A4%B0_%E0%A4%A8%E0%A4%A6%E0%A5%80_%E0%A4%95%E0%A5%87_%E0%A4%A4%E0%A4%9F_%E0%A4%A4%E0%A4%95_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
अंकित काव्यांश,भावना के हिमशिखर से / अंकित काव्यांश,"भावना के हिमशिखर से गीत की यमुनानिवेदन कर रही हैमुझे गाओ मुझे गाओ मुझे गाओमगर मन अनमना है।कई वर्षो तक सँजोई उस अभागीचांदनी पर दोपहर का आवरण है।हो गयी जाने कहाँ किसकी उपेक्षालक्ष्मण सा मूर्छित अंतःकरण है।द्रोण पर्वत सा हृदय हो यदि तुम्हाराफिरतुम्ही संजीवनी बनचले आओ चले आओ चले आओअधूरी चेतना है।तुम लगाकर छोड़ आईं, आज भी उसपावनी को अश्रुओं से सींचता हूँ।कह दिया है दल इसी का होंठ पर होजिस समय भी लोचनों को मीचता हूँ।लौटना तुमको नही है इसलिए हीदेह घाटी में सदा अबनहीं जाओ नहीं जाओ नहीं जाओयही स्वर गूँजना है।और कब तक मैं तुम्हे गाता रहूंगाअब स्वयं ही तुम सम्भालो व्यंजनाएं।तुम नया उपमान गढ़ दो प्रेम का अबतोड़कर अलकापुरी की वर्जनाएं।मेघदूतों की प्रथा भी अब नही हैइसलिए तुम मान जाओनहीं जाओ चले आओ मुझे गाओयही अभ्यर्थना है।",https://kavitakosh.org/kk/%E0%A4%AD%E0%A4%BE%E0%A4%B5%E0%A4%A8%E0%A4%BE_%E0%A4%95%E0%A5%87_%E0%A4%B9%E0%A4%BF%E0%A4%AE%E0%A4%B6%E0%A4%BF%E0%A4%96%E0%A4%B0_%E0%A4%B8%E0%A5%87_/_%E0%A4%85%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%A4_%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%B6
