Author,Doha,Charan_1_Matras,Charan_2_Matras,Charan_3_Matras,Charan_4_Matras,Total_Matras,Is_Valid_48
मुंशी रहमान खान,यह फल विद्या दान का तिरपन बरस मैं कीन्‍ह। | आज खुदा ने श्रेष्‍ठ पद रहम करम कर दीन्‍ह ॥,25,24,0,0,49,No
मुंशी रहमान खान,हुक्‍म खुदा के शाह ने दया रंक पर कीन्‍ह। | लेतरकेंदखस्‍वर्ण पद मोहिं अता कर दीन्‍ह ॥,24,26,0,0,50,No
मुंशी रहमान खान,स्‍वर्ण पदत दूजो दियो मिल सुन्‍नुतुल जमात। | यह वरकत है दान की की विद्या खैतरात ॥,24,25,0,0,49,No
मुंशी रहमान खान,अमूल्‍य पदक ये आज तक भए न काहु नसीब। | है कुदरत रब पाक की भूपति दया अजीब ॥,25,24,0,0,49,No
मुंशी रहमान खान,नहीं मलाजिम नहीं धनी नहीं बनिज व्‍यापार। | लघु विद्या लख रंक की कृपा कीन्‍ह सरकार ॥,25,24,0,0,49,No
मुंशी रहमान खान,मानना लाजिम है हमें शुक्र खुदा का आज। | अरु आशीश दें शाह को युलियान गरीब निवाज ॥,25,27,0,0,52,No
मुंशी रहमान खान,जिन प्‍यारे श्री लार्ड को करुँ प्रणाम कर जोर। | ईश क्‍वीन का यश कहूँ सुनहिं आप सिरमौर ॥,24,25,0,0,49,No
मुंशी रहमान खान,क्षमियो लेख में भूल हो आप गरीब निवाज। | कृपा दृष्टि नीत राखियो तुम रक्षक महाराज ॥,25,26,0,0,51,No
धरनीदास,"धरनी जनकी वीनती, करु करुणामय कान। | दीजै दर्शन आपनो, माँगो कछू न आन ॥",13,11,13,11,48,Yes
धरनीदास,"धरनी शरनी रामकी, जीव पवन मन प्रान। | मनसा वाचा कर्मना, घरों न दूजो ध्यान ॥",13,11,13,11,48,Yes
धरनीदास,"धरनी शरनी रावरी, राम गरीब नेवाज। | कौन करैगो दूसरो, मोहिँ गरीब को काज ॥",13,12,13,12,50,No
धरनीदास,"बात 2 संसार में, धरनी लागत चोट। | अब पकरी परतच्छ होइ, रामनामकी ओट ॥",10,11,14,11,46,No
धरनीदास,"तिनुका दन्तके अन्तरे, कर जोरे भुंइ शीश। | धरनी जन विनती करै, जान पीर जगदीश ॥",14,12,13,11,50,No
धरनीदास,"धरनी नहिँ वैराग बल, नहीं योग सन्यास। | मनसा वाचा कर्मना, विश्वम्भर विश्वास ॥",13,11,13,11,48,Yes
धरनीदास,"विनती लीजै मानकरि, जानि दासको दास। | धरनी शरनी राखिये, अब न दूसरी आस ॥",13,11,13,11,48,Yes
रसलीन,स्याम संग काके सुनत बाढ़त मोद तरंग। | सो बिहंग धुनि करत या चैत माह चित भंग ॥,24,24,0,0,48,Yes
रसलीन,लाखु जतन कहि राखिये करै जार तन राख। | साख साख जो ढाक की फूल रही बैसाख ॥,24,24,0,0,48,Yes
रसलीन,पुहुप रूप इनि-दूमनि मैं आगि लागि है आइ। | तौ जरि ये भँवर सब कारे भये बनाइ ॥,25,22,0,0,47,No
रसलीन,प्राननाथ बिन आइ इन को राखै गहि हाथ। | पवन प्रान सो गोतु गनि लिये जात निज साथ ॥,24,24,0,0,48,Yes
रसलीन,बिंजन लै करि मैं धरति बाहर देति न पाइ। | वृष आतप बिनु स्याम घन दासी करîौ बनाइ ॥,24,23,0,0,47,No
रसलीन,जेठ पवन करि गवन यह दीन्हौ अवनि जराइ। | बिनु घन स्यामहि दवनि सहि केहू भवन न जाइ ॥,24,24,0,0,48,Yes
रसलीन,कठिन परîौ बिन प्रानपति अब तन रहिबौ प्रान। | मारुत चक्र असाढ़ के मारत चक्र समान ॥,23,24,0,0,47,No
रसलीन,हरि बिन फेरत आइ ब्रज गरजि गरजि ललकार। | ये असाढ़ घ्ज्ञन तड़ित की बाडि धरो तलवार ॥,24,24,0,0,48,Yes
रसलीन,हाथ सरासन बान गहि मघवा सासन मानि। | मन भावन बिन प्रान इन सावन लीन्हौं आनि ॥,24,24,0,0,48,Yes
रसलीन,ज्यौं सागर सलिता लता द्रुमन लगाई अंग। | त्यौ सावन मिलवत न क्यौं मों मन भावन संग ॥,24,24,0,0,48,Yes
रसलीन,भादों के दिन कठिन बिन जादव मोहि बेहाइ। | तापै छनदा की तड़ित छिन छिन दागति आइ ॥,25,24,0,0,49,No
रसलीन,रो दामिनि घनस्याम मिलि कत मो सनमुख आइ। | हनन लगी है सोति लौं अपनी चटक दिखाइ ॥,25,24,0,0,49,No
रसलीन,मुकुत भये हैं पितर सो वेऊ आवत घाम। | तेहि कुँवार मैं जाइ कै अंत बसे हैं स्याम ॥,24,25,0,0,49,No
रसलीन,आजु कलंकी चन्द यह दोषा को संग पाइ। | दिन सी जोन्हि कुँवार की जिय मारति है आइ ॥,25,24,0,0,49,No
रसलीन,सबै प्रभात अन्हाय को यहि कातिक मों जात। | मैं अपने अँसुवानि सों बैठा सदा अन्हात ॥,25,25,0,0,50,No
रसलीन,और देत हैं दीप सब जिनके कंत समीप। | इम बारे हरि नेह ते रोम रोम में दीप ॥,24,24,0,0,48,Yes
रसलीन,अंत कहै यह आपने लोपन काज निदान। | आयो अगहन नाम धरीं गहन तियन के प्रान ॥,24,25,0,0,49,No
रसलीन,कठिन परîौ है अवधि लौं अब तन रहिबो सांस। | प्रान संग हरी लै गये मास हरत हरि मास ॥,23,25,0,0,48,Yes
रसलीन,भान तेज सब तें सरिस जगत माहि दरसाइ। | सोउ जाइ धन रासि मैं छप्यो सीत डर पाइ ॥,24,25,0,0,49,No
रसलीन,सीत अनीत निहारि कै तजी प्रान तें आस। | मित्र होत धन रासि मैं जौन मित्र धन पास ॥,24,24,0,0,48,Yes
रसलीन,माघ सीत यह मीत बिन करि अनीत लपटात। | याते प्रतिनिति अगिनि मैं तन सोघत ही जात ॥,24,24,0,0,48,Yes
रसलीन,माघ मास लें तब तहीं यह दुख भयो अनंत। | क्यौं बसन्त अब खेलि हैं कंत बसे हैं अंत ॥,24,24,0,0,48,Yes
रसलीन,भागभरी अनुराग सों हिलिमिलि गावत राग। | मोहिं अभागिनि फागुही बिधि दीन्हौं वैराग ॥,24,25,0,0,49,No
रसलीन,मन मोहन बिनु बिरह तें फाग रच्यौ इन चाल। | पीरो रंग अंगन छयो असुँवन झरत गुलाल ॥,25,25,0,0,50,No
रसलीन,नहि संजोग बियोग जँह ज्यौ पिय बैठे द्वार। | तहँ सामान्य सिंगार है कविजन कियो विचार ॥,24,25,0,0,49,No
रसलीन,जह सँजोग में बिरह के बिरह माझ संजोग। | तह मिश्रित सिंगार कहि बरनत है कवि लोग ॥,24,24,0,0,48,Yes
रसलीन,सौतुक अरु सपने निरखि सुनि पिय बिछुरन बात। | दंपति को चित आइ कै सुख में दुख ह्वै जात ॥,24,24,0,0,48,Yes
रसलीन,त्यौंही सगुन संदेश अरु पाँतोहु को पाइ। | अनुरागिनि को बिरह में हरष होत है आइ ॥,24,24,0,0,48,Yes
रसलीन,उदाहरन इन दुहुन के निज में मैं अविरेखि। | गभिषिति पति का माहि अरु आगमिषित मैं देखि ॥,24,24,0,0,48,Yes
रसलीन,कहूँ प्रस्न उत्तर कहूँ प्रस्नोत्तर कहुँ होइ। | सो तिनि सँभवै होत कहुँ बक एतै विधि जोइ ॥,24,24,0,0,48,Yes
रसलीन,इक पूरुब अनुराग अरु दूजो मान विसेखि। | तीजो है परवास अरु चौथो करुना लेखि ॥,24,24,0,0,48,Yes
रसलीन,हिये मटुकिया माहि मथि दीठि रई सो ग्वारि। | मो मन माखन लै गई देह दही सो डारि ॥,24,24,0,0,48,Yes
रसलीन,लहि मूँगा छवि दृग मुरनि यह मन लह्यौ प्रतच्छ। | नख लाये तिय अनखइ पियनख छाये पच्छ ॥,25,23,0,0,48,Yes
रसलीन,सुख दै सकल सखीन को करिके आपनि ओरि। | बहुरि छुड़ावै मान सो भेद जानि सब ठौरि ॥,24,24,0,0,48,Yes
रसलीन,मान मोचावन बान तजि कहै और परसंग। | सोइ उत्प्रेक्षा जानिये बरनन बुद्धि उतंग ॥,25,25,0,0,50,No
रसलीन,उपजै जिहि सुनि भावभ्रम कहिये यहि बिधि बात। | सो प्रसंग बिध्वंस है बरनत बुधि अविदात ॥,25,24,0,0,49,No
रसलीन,जो अपने अपराध सो रूसी तिय को पाइ। | पाँइ परे तेहि कहत है कविजन प्रनत उपाइ ॥,24,25,0,0,49,No
रसलीन,पठये है निजु करन गुहि लाल मालती फूल। | जिहि लहि तुव हिय कमल तें कढ़ै मान अति तूल ॥,24,24,0,0,48,Yes
रसलीन,रोस अगिन की अनल तें तूँ जनि जारे नाँह। | तिहि तरुवर दहियत नहीं रहियत जाकी छाँह ॥,24,24,0,0,48,Yes
रसलीन,पाँव गहत यौं मान तिय मन ते निकल्यो हाल। | नील गहति ज्यौं कोटि के निकसि जात कोतवाल ॥,25,25,0,0,50,No
रसलीन,सिवौ मनावन को गई बिरिहिनि पुहुप मँगाइ। | परसत पुहुप भसम भए तब दै सिवहिं चढ़ाइ ॥,24,25,0,0,49,No
रसलीन,द्वापर में जब होइगो आनि कृष्ण अवतार। | तिनके सुत को रूप धरि मिलि है तुव भरतार ॥,24,24,0,0,48,Yes
रसलीन,यह सुनि कै जो बिरह दुख रति को भयो प्रकास। | सोई करुना बिरह सब जानैं बुद्धि निवास ॥,24,24,0,0,48,Yes
रसलीन,पुनि याहू करुना बिरह बरनत कवि समुदाइ। | सुख उपाय ना रहे जो जिय निकसन अकुलाई ॥,24,25,0,0,49,No
रसलीन,जासो पति सब जगत मैं सो पति मिलन न आइ। | रे जिय जीबो बिपत कौ क्यौं यह तोहि सुहाई ॥,24,25,0,0,49,No
रसलीन,सुख लै संग जिहि जियत ज्यौं पियतन रच्छक काज। | सोऊ अब दुख पाइ कै चलो चहत है आज ॥,25,24,0,0,49,No
रसलीन,मिलन चाह उपजै हियै सो अभिलाष बखानि। | पुनि मिलिबे को सोचु कौ चिंता जिय में जानि ॥,24,24,0,0,48,Yes
रसलीन,लखै सुनै पिय रूप कौ सौरे सुमिरन सोइ। | पिय गुन रूप सराहिये वहै गुन कथन होइ ॥,24,24,0,0,48,Yes
रसलीन,सो उद्वेग जो बिरह ने सुखद दुखद ह्वै जाइ। | बकै और की और जो सो प्रलाप ठहिराइ ॥,25,24,0,0,49,No
रसलीन,सो उनमाद जो मोह ते बिथा काज कछु होइ। | कृसता तन पियराइ अरु ताप व्याधि है सोइ ॥,25,24,0,0,49,No
रसलीन,जड़ता बरनन अचल जहँ चित्र अंग ह्वै जाइ। | दसमदसा मिलि दस दसो होत बिरह तें आइ ॥,24,24,0,0,48,Yes
रसलीन,जेहि लखि मोह सो बिमुख मै चकोर ह्वै नैन। | रे बिधि क्यौंहू पाइहौं तेहि तिय मुख लखि चैन ॥,24,25,0,0,49,No
रसलीन,कौन भाँति वा ससिमुखी अमी बेलि सी पाइ। | नैनन तपन बुझाइ के लीजै अंग लगाइ ॥,24,24,0,0,48,Yes
रसलीन,कहा होत है बसि रहै आन देस कै कंत। | तो हौं जानौ जो बसौ मो मनते कहु अंत ॥,24,24,0,0,48,Yes
रसलीन,लखत होत सरसिज नमन आली रवि बे और। | अब उन आँनदचंद हित नयन करîो चकोर ॥,24,22,0,0,46,No
रसलीन,चन्द निरखि सुमिरन बदन कमलबिलोकत पाइ। | निसि दिनि ललना की सुरति रही लाल हिय छाइ ॥,24,24,0,0,48,Yes
रसलीन,बिछुरनि खिन के दृगनि मैं भरि असुँवा ठहरानि। | अरु ससकति धन गर गहन कसकति है मन आनि ॥,24,24,0,0,48,Yes
रसलीन,या पावस रितु मैं कहौ कीजै कौन उपाइ। | दामिनि लखि सुधि होति है वा कामिनि की आइ ॥,24,24,0,0,48,Yes
रसलीन,जिहि तन चंदन बदन ससि कमल अमल करि पाइ। | तिहि रमनी गुन गन गनत क्यौं न हियौ सहराइ ॥,24,24,0,0,48,Yes
रसलीन,कमलमुखी बिछुरत भये सबै जरावन हार। | तारे ये चिनगी भए चंदा भयो अँगार ॥,24,24,0,0,48,Yes
रसलीन,तू बिछुरत ही बिरह ये कियो लाल को हाल। | पिय कँह बोलत यह कहत मोहि पुकारत बाल ॥,24,24,0,0,48,Yes
रसलीन,कमल पाइ सनमुख धरत पुहुपलतन लपटाइ। | लै श्री फल हिय मैं गहत सुनत कोकिलन जाइ ॥,24,24,0,0,48,Yes
रसलीन,मन की बात न जानियत अरी स्याम को गात। | तो सों प्रीत लागइ कै पीत होत नित जात ॥,24,24,0,0,48,Yes
रसलीन,तुव बिछुरत ही कान्ह की यह गति भई निदान। | ठाढ़े रहत पखान ते राखै मोर पखान ॥,24,24,0,0,48,Yes
रसलीन,बिथा कथा लिखि अंत की अपने अपने पीय। | पाँती दैहैं और सब हौं दैहौं यह जीय ॥,24,24,0,0,48,Yes
रसलीन,पिय बिन दूजो सुख नहीं पाती के परिमान। | जाचत बाचत मोद तन बाँचत बाचत प्रान ॥,24,24,0,0,48,Yes
रसलीन,नैन पेखबे को चहै प्रान धरन को हीय। | लहि पाँती झगरîौ परîौ आनि छुड़ावै पीय ॥,24,22,0,0,46,No
रसलीन,पकरि बाँह जिन कर दई बिरह सत्रु के साथ। | कहियो री वा निठुर सों ऐसे गहियत हाथ ॥,24,24,0,0,48,Yes
रसलीन,कहि यो री वा निठुर सों यह मेरी गति जाइ। | जिन छुड़ाइ निज अंग ते दई अनंग मिलाइ ॥,24,24,0,0,48,Yes
धरनीदास,"धरनी यहि जग जन्मिके, बाढी विरह न राम। | सो जिय जल कोा फेन है, बहे जाय बेकाम ॥",13,11,13,11,48,Yes
धरनीदास,"धरनी जो विरही भयो, बालमु विरह बियापु। | बिसरी सुधि बुधि बल घटो, सहज चढो तन तापु ॥",13,11,13,11,48,Yes
धरनीदास,"बकै विरहिनी बावरी, धरनी धरै न धीर। | ताला बेली तनि नवै, अमि अन्तर को पीर ॥",13,11,13,11,48,Yes
धरनीदास,"तनक तनक तन घटत है, जिय विह्वल बल हानि। | धरनी प्रभु वेगहिं मिल्यो, प्रीति पुरातन जानि ॥",13,11,15,11,50,No
धरनीदास,"चिन्तामणि! बिनु रावरे, करिये कोटि उपाय। | धरनी धीरज ना रहै, दीजै दर्शन आय ॥",13,11,13,11,48,Yes
धरनीदास,"धरनी भवन भयावनो, भजिगो भूख पियास। | निकट न आवै नींदरी, सुरति सनेही पास ॥",13,11,13,11,48,Yes
धरनीदास,"धरनी धनि ”पिया“ ”पिया“ रटै, अब कब मिलि हैं पीव। | तबका लैहो आय के, जब चलि जेहै जीव ॥",15,11,13,11,50,No
धरनीदास,"धरनी आशा दरस की, निकरत नाहीं प्रान। | अब न विलम्ब लगाइये, गुरूये कन्त सुजान ॥",13,11,13,12,49,No
धरनीदास,"धरनी विरहिनि बापुरी, बैठी ठाड़े आस। | जियै सो आशा मिलन की, पेरि रक्त अरु मास ॥",13,11,14,11,49,No
धरनीदास,"धरनी वेदन बिरह की, और न जानै भेद। | विरह व्यथा सो जानि है, जाहि करेजे छे ॥",13,11,13,10,47,No
मुंशी रहमान खान,नमहुँ शीश जगदीश पद छोड़ मोह मद काम। | हाथ जोरि सादर विनय सबहिं करहुँ परनाम ॥,24,25,0,0,49,No
मुंशी रहमान खान,मनाना लाजिम है हमें धन्‍यवाद प्रभु आज। | दें आशीश वर वधू अरु युलियान गरीब निवाज ॥,25,27,0,0,52,No
मुंशी रहमान खान,कहिहौं ईश्‍वर का सुयश मुख में सुइय लगाय। | पुनि मंगलाचरन शुभ बंधुन देहुँ सुनाय ॥,24,23,0,0,47,No
मुंशी रहमान खान,सुनियो सज्‍जन प्रेम से ब्‍याह मंगलाचार। | होवै लेख में भूल कहिं लेवैं सुजन सुधार ॥,24,26,0,0,50,No
धरनीदास,"व्याधि विधाता की रची, दूरि करेगो सोय। | धरनी वैद न सोचिये, कर्त्ता करै सो होय ॥",13,11,13,12,49,No
धरनीदास,"धरनी वैदन वहिर्मुखी, जीव जियावै आन। | अपने घरके जीव सब, चले जाहिँ खरिहान ॥",14,11,13,11,49,No
धरनीदास,"जीव हतावै जीव लगि, सो पुनि जीवै नाहिं। | धरनी ताते वैदवा, बहे नरक-जल जाहिं ॥",13,12,13,12,50,No
धरनीदास,"वैद बड़ो गुरु अपनो, हृदये औषध लाव। | धरनी साँची कहतु है, व्याधि अनेक मिटाव ॥",12,11,13,11,47,No
धरनीदास,"व्यापित पीर शरीर में, व्याधि सो आवा गौन। | धरनी वैद विशंभरा, और मिटावै कोन ॥",13,12,13,11,49,No
धरनीदास,"साधु-चरण जल औषधी, राम नाम विश्वास। | व्याधि मेट सब अंग की, धरनी दास हुलास ॥",13,11,13,11,48,Yes
धरनीदास,"धरनी वैद जहाँ मिलै, दीनानाथ दयाल। | तहाँ वैदई का करै, जीवन जीव कंगाल ॥",13,11,13,12,49,No
रामेश्वर काम्बोज 'हिमांशु',"हर पल हित मन में रहे, हो निश्छल व्यवहार। | मीत मिलें ऐसे जिसे, करना जीभर प्यार ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज 'हिमांशु',"मेरे मन में यूँ बसो, जैसे बसती पीर। | तुम्हीं मिलो केवल वहाँ, देखो सीना चीर ॥",13,11,14,11,49,No
रामेश्वर काम्बोज 'हिमांशु',"जीवन के संग्राम में, जो न  मानते हार। | एक दिन पहुँचते वही, सागर के उस पार ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज 'हिमांशु',"प्रभुवर जिसके साथ हों, भागें दूर पिशाच। | सन्मार्ग पर जो चले, उसे न आती आँच ॥",13,11,12,11,47,No
रामेश्वर काम्बोज 'हिमांशु',"प्रियवर का हर पल भला, मेरी इतनी साध। | बना रहे हर जन्म में, मधुमय प्रेम अगाध ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज 'हिमांशु',"सब कुछ मुझसे छीन ले, हे मेरे करतार। | मेरे अपने हों सुखी, बस इतनी मनुहार ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज 'हिमांशु',"जीवन में खुशबू भरे, सद्भावों के रंग। | नयनों में तिरती रहे, निर्मल प्रेम उमंग ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज 'हिमांशु',"दिल से हट पाती नहीं, तेरी सुरभित याद। | जीवन में मिलना कभी, बस इतनी फ़रियाद ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज 'हिमांशु',"अम्बर को छूने लगा,जब तेरा अनुराग । | इस दुनिया को क्या कहें, रोज़ लगाती दाग़ ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज 'हिमांशु',"मेघा बरसें प्रेम के,  भीगा मन- आकाश। | एक बार तुम आ मिलो, बँध जाओ भुजपाश ॥",13,11,13,11,48,Yes
रामेश्वर काम्बोज 'हिमांशु',"तन से हँसते वे दिखे,जो मन से बीमार । | मन मिलने पर टूटती, जो खींची दीवार ॥",13,11,13,11,48,Yes
मुंशी रहमान खान,निशि दिन पलियो धर्म तुम पाप से रहियो दूर। | हिंसा चोरी झूठ छल कर्ज सबन से क्रूर ॥,25,24,0,0,49,No
मुंशी रहमान खान,कर्ज भार नहिं लादियो जब तक तोर बसाय। | सब सुख नाशै कर्ज रिपु बिना दिए दुखदाय ॥,25,24,0,0,49,No
मुंशी रहमान खान,दान पुन्‍य जप तप किए महा पाप कट जाय। | कर्ज पाप नहिं कट सकै बिन दिए हरियाय ॥,24,24,0,0,48,Yes
मुंशी रहमान खान,जो जन कर्जा लेय कर नहीं देय मरजाँय। | दान पुन्‍य सब निफल हों नहीं स्‍वर्ग वे पाँय ॥,24,24,0,0,48,Yes
मुंशी रहमान खान,चाहहुँ सुख दुहुँ लोक महं कर्जा देहु चुकाय। | तजहुँ जुआ मद बहु खरच तो धन सुख अधिकाय ॥,25,24,0,0,49,No
मुंशी रहमान खान,झूठ नशावै शक्ति सब झूठ पाप का मूल। | सत्‍वादी के सामने झूठ उडै़ जस तूल ॥,24,24,0,0,48,Yes
मुंशी रहमान खान,नहिं सत्‍वादी पुरुष वे छल उर धर बतलाँय। | ईश धरम को छोड़ कर पाप न करत अघाँय ॥,25,24,0,0,49,No
मुंशी रहमान खान,चार दिवस तक चल सकै झूठ कपट व्‍यवहार। | जस तृण छाई झोपड़ी बिनशत लगै न बार ॥,24,24,0,0,48,Yes
मुंशी रहमान खान,मीठे बचन सुना वहीं अपने हितहिं बनायँ | व्‍याधा हरिन फंसा वहीं मीठी बेनु बजाय ॥,25,25,0,0,50,No
मुंशी रहमान खान,नहिं पालन कबहूँ करें जो मुख भाषें बैन। | तजियो ऐसे छलिन को तौ पावहु सुख चैन ॥,25,24,0,0,49,No
मुंशी रहमान खान,तुम्‍हरे हित मुख से कहें भरे कपट हिय पूर। | ऐसे कूर मयूर से रहियो कोसों दूर ॥,25,24,0,0,49,No
मुंशी रहमान खान,सत व्रत संयम शील मख क्षमा दया तप दान। | इन बिनु द्विज है शूद्र सम विचरें भू बिनु मान ॥,24,24,0,0,48,Yes
मुंशी रहमान खान,दुर्जन का संसर्ग तज कर सज्‍जन से नेह। | रहमान मान्‍य होवै जगत सुख धन बरसै गेह ॥,24,26,0,0,50,No
मुंशी रहमान खान,जाति जाति कहि कट मरें ईश्‍वर घर नहिं जाति। | जप तप संयम भक्ति बिनु काम न आवै जाति ॥,25,24,0,0,49,No
मुंशी रहमान खान,नहिं घमंड कर जाति पर ईश्‍वर है बे जाति। | नीच ऊँच करतब करै यही शास्‍त्र विख्‍याति ॥,25,24,0,0,49,No
मुंशी रहमान खान,नहिं पुछिहै कोई जाति वहं करतब पूछे जाँय। | हिंदू मुस्लिम और जन करनी का फल पाँय ॥,28,24,0,0,52,No
मुंशी रहमान खान,द्यूत मांस मद्य झूठ छल ग्रंथ न कहे निकृष्‍ठ। | तिनको हम सब करत हैं बनकर बड़े प्रतिष्‍ठ ॥,25,24,0,0,49,No
मुंशी रहमान खान,दोष देहिं कलिकाल को आपन दोष न लेहिं। | डारें पावक बीच कर दोष अगिन को देहिं ॥,26,25,0,0,51,No
मुंशी रहमान खान,नहिं देखै कलिकाल कोइ तुम्‍हें लखै संसार। | फिर किमि खोवहु धरम दोउ जहाँ तोर निस्‍तार ॥,27,25,0,0,52,No
मुंशी रहमान खान,यौवन धन बल श्रेष्‍ठता नहिं पुछि है भगवान। | पुछिहै वह सब जानता कहि हौ कौन बयान ॥,25,24,0,0,49,No
मुंशी रहमान खान,धर्म विरुद्ध नहिं कर्म कर चल ग्रंथन अनुसार। | पालन कर ईश्‍वर बचन नहिं हुइहो गिरफ्तार ॥,26,26,0,0,52,No
मुंशी रहमान खान,नहीं ईश डर लाज कछु नहीं धरम की चाह। | ऐसे नर बिनु पूँछ के बंदर बंदर नाह ॥,24,24,0,0,48,Yes
मुंशी रहमान खान,गाना कौतुम द्यूत नृत करें मांस मद्य पानं | धर्म ग्रंथ इन‍के लिए पूरे दुश्‍मन जान ॥,26,24,0,0,50,No
मुंशी रहमान खान,होवें वक्‍ता भागवत नित उठ पढ़े कुरान। | करें कर्म जो यहं लिखे वे पूरे बेइमान ॥,24,26,0,0,50,No
मुंशी रहमान खान,नहिं करियो बेहमान संग जाय तोर ईमान। | ईमान रहै भगवान है मान सीख रहमान ॥,27,26,0,0,53,No
धरनीदास,"धरनी शब्द प्रसंग लगि, जाको जियरा जाग। | सात द्वीप नव खंडमें, ता शिर मोटे भाग ॥",13,11,13,11,48,Yes
धरनीदास,"ताको शब्द सराहिये, कहै समैया जानि। | धरनी सो पुनि धन्य है, लेत शब्द को मानि ॥",13,11,13,11,48,Yes
धरनीदास,"धरनी शब्द प्रतीति विनु कैसहुँ कारज नाँहि। | शब्द सीढ़ि विनु को चढै, गगन झरोखा माँहि ॥",24,13,11,0,48,Yes
धरनीदास,"शब्द शब्द सब कोई कहै, धनी कियो विचार। | जो लागै निज शब्द को, ताको मत्ता अपार ॥",15,10,13,12,50,No
धरनीदास,"शब्द सकल घट उच्चरै, धरनी बहुत प्रकार। | जो लागै निज शब्द को, ताके शब्दहिँ सार ॥",13,11,13,11,48,Yes
धरनीदास,"शब्दरूपी राम जी, बसैं सकल घट माँहि। | धरनी धिग वहि मानवहिं, शब्द विवेकी नाहि ॥",12,11,14,11,48,Yes
धरनीदास,"कवित कथा पद ग्रंथ गुन, साखी शब्द अनेक। | धरनी वु घट उच्चरै, हरि-जन-हाथ विवेक ॥",13,11,12,11,47,No
धरनीदास,"धरनी धरिये टेक नहि, करिये शब्द विवेक। | कर्त्ता राम अनेक हैष्र रमता राम सो एक ॥",13,11,26,0,50,No
धरनीदास,"बोलेते अक्षर भया, बोलेते भा शब्द। | धरनी जो नहि बोलता, तो अक्षर ना शब्द ॥",13,11,13,11,48,Yes
मुंशी रहमान खान,सच्‍चे नर जग में वही करैं बचन प्रतिपाल। | कहि कर बचन जो मेंटई नरक जाय तत्‍काल ॥,24,25,0,0,49,No
मुंशी रहमान खान,मित्र बंधु सुत नारि धन नहिं आवै कुछ काम। | जो ईमान सच्‍चा रहे मिलै स्‍वर्ग महं धाम ॥,25,26,0,0,51,No
मुंशी रहमान खान,सत्‍य सत्‍य सब कोई कहै सत्‍य गह्यो-नहिं कोय। | जो सत्‍वादी सत गह्यो वही देवता होय ॥,28,25,0,0,53,No
मुंशी रहमान खान,अपने हित के कारने परधन लेवैं मार। | जन्मांतर सुख होय नहिं मुए नरक की धार ॥,24,25,0,0,49,No
मुंशी रहमान खान,नेह तुडा़वहिं दुष्‍टजन सज्‍जन तेल करेय। | घाम सुखावै नीर सर फेर जलद भर देय ॥,25,24,0,0,49,No
मुंशी रहमान खान,पालहु निज प्रिय धर्म तुम जो तुव पुरखन केर। | कितनेहु रिपु घालै छुरी गर्दन लीजौ फेर ॥,24,25,0,0,49,No
मुंशी रहमान खान,नहिं मनियो साँची कबहुँ बक ध्‍यानी की बात। | धीरा पैर उठाय कर करिहै तुम पर घात ॥,25,24,0,0,49,No
मुंशी रहमान खान,नहिं भलाई कर सकैं छलि कपटी ठग चोर। | मीठे बचन सुनाय कर सब धन लेवैं छोर ॥,24,24,0,0,48,Yes
मुंशी रहमान खान,गढ़ गढ़ मीठी बात कहैं अपने हितहिं बनाय। | कपटी मित्र के चिन्‍ह यहि खटमल बनकर खाय ॥,26,25,0,0,51,No
मुंशी रहमान खान,रहियो जग में सजग तुम चला कपट व्‍यवहार। | धर्म कर्म को छोड़कर लूटैं सरे बाजार ॥,24,25,0,0,49,No
मुंशी रहमान खान,हिलियो मिलियो प्रेम से छोड़ कपट अभिमान। | रक्षा करिहैं ईश नित सत्‍य कथन रहमान ॥,24,24,0,0,48,Yes
मुंशी रहमान खान,सुख चाहहुँ दुहुँ लोक महं करले विद्यादान। | विद्या देवै अमर पद साखी निगम पुरान ॥,25,24,0,0,49,No
मुंशी रहमान खान,धर्म मुक्ति का मूल है और अनौखा रत्‍न। | जिनके हिय नहिं सत्‍यता धर्म बसै बिनु यत्‍न ॥,24,25,0,0,49,No
मुंशी रहमान खान,जिनके हिय नहिं सत्‍यता क्षमा दया नहिं ज्ञान। | नहीं नम्रता पुरुष वे क्‍या जानैं भगवान ॥,26,24,0,0,50,No
मुंशी रहमान खान,बिनु जाने भगवान के मोक्ष नहीं ठहरंत। | सत बिनु मोक्ष न है कहीं अरु न मिलैं भगवंत ॥,24,24,0,0,48,Yes
मुंशी रहमान खान,बंध मातु पितु नारि सुत हैं स्‍वार्थ के मीत। | बिनु स्‍वारथ करतार इक निशिदिन पालहिं प्रीत ॥,23,25,0,0,48,Yes
मुंशी रहमान खान,"दुनिया स्थिर है नहीं कोई आवै कोई जाय। | जैसे पथिक सराय में रात, टिकै उठ जाए ॥",26,16,9,0,51,No
मुंशी रहमान खान,ईश्‍वर इच्‍छा से भए स्‍वर्ग नर्क पाताल। | अरु जीवन के मरन को रच राखे महा काल ॥,24,25,0,0,49,No
